image_pathname,class
../datasets/animals-dataset/raw-img/mucca/OIP-1NxvGWjwzbEej8_ANg-xpAHaGB.jpeg,cow
../datasets/animals-dataset/raw-img/farfalla/OIP-3j4pBzViP25xJ9kYvwMILAHaJU.jpeg,butterfly
../datasets/animals-dataset/raw-img/cane/OIP-Zaz8YSZFXDh7HG9deuHBUQHaIP.jpeg,dog
../datasets/animals-dataset/raw-img/gallina/OIP-fIoUlXE4ikuIiToWcEDaDQHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/pecora/OIP-PY0DwRKU2LS8QYEOumfkMwHaFY.jpeg,sheep
../datasets/animals-dataset/raw-img/ragno/OIP-cSxJY3iwBmXYMUg6UAt51AHaFS.jpeg,spider
../datasets/animals-dataset/raw-img/mucca/OIP-D3nCeK0W_HFQm8eA-88XGQHaEo.jpeg,cow
../datasets/animals-dataset/raw-img/farfalla/ea37b30f2af3083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/gallina/OIP--XN4Ve2B0ry96ORfDjk_bgHaGl.jpeg,chicken
../datasets/animals-dataset/raw-img/farfalla/OIP-1uVlqIC9e1cM4jx1M8p3_wHaFV.jpeg,butterfly
../datasets/animals-dataset/raw-img/ragno/OIP-wo_t9Qb3QJ0Ox5CIsmKluQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/OIP-E-RXOL62TXQvMeiugQWkxgAAAA.jpeg,elephant
../datasets/animals-dataset/raw-img/cavallo/OIP-Uqof-riQ-OBiF1B2VxLkTQHaE6.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-xQ-MyYfk0zMxRS6ccQbTmAHaKU.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/ec35b5062ce90021d85a5854ee454296eb70e3c818b413449df1c07ca2e4_640.jpg,sheep
../datasets/animals-dataset/raw-img/scoiattolo/OIP-K1yfq1HD7aznwoXo32e_kQHaE8.jpeg,squirrel
../datasets/animals-dataset/raw-img/gallina/OIP-CQVKd0fgBdMMdMfEWihyzgHaH4.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/ea34b90e2ffd093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,cat
../datasets/animals-dataset/raw-img/gallina/OIP-7ZgZDVp9HBR6jtH-jl0NhwHaFB.jpeg,chicken
../datasets/animals-dataset/raw-img/cavallo/OIP-7YTagQqmcksi5LVD76r05QAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/ragno/OIP-sHpy0TDF2hpkdTqdQ_72rQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/cane/OIP-K-3A_fED_5wzTO9fxwMxkwHaFP.jpeg,dog
../datasets/animals-dataset/raw-img/pecora/ea37b0072bf1043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,sheep
../datasets/animals-dataset/raw-img/gatto/40.jpeg,cat
../datasets/animals-dataset/raw-img/scoiattolo/OIP-9cArxBcT2RkQI_K_dl8HuQHaFc.jpeg,squirrel
../datasets/animals-dataset/raw-img/elefante/OIP-gqaa9iRv-VAg3VqrkIyzNQHaFH.jpeg,elephant
../datasets/animals-dataset/raw-img/elefante/OIP-DwY2rDIJN9s6ALZjkvxPVgHaFq.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-SQSKe0JQ-KDjsmFLd_9ccwHaFA.jpeg,spider
../datasets/animals-dataset/raw-img/gallina/OIP-BWVNr2yySDDY58vFmtaNAAHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-mXIPFk0djU4Z4X-SjNFr9QHaLH.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-s2YrPZhPECs0rUnj_LizhQHaEn.jpeg,spider
../datasets/animals-dataset/raw-img/cavallo/OIP-YzMC8-HNg6_XhpwU9Mjh-QHaEc.jpeg,horse
../datasets/animals-dataset/raw-img/elefante/OIP-RIlTySqzZi7jT3JWto9VCgHaFi.jpeg,elephant
../datasets/animals-dataset/raw-img/gallina/OIP-FKzAGpI91h-5__Wp6Y6xtAHaFn.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/1592.jpeg,cat
../datasets/animals-dataset/raw-img/cane/OIP-qOsltUzWwCTSG4zl8DZLVQHaE7.jpeg,dog
../datasets/animals-dataset/raw-img/pecora/OIP-k6ve8cB6EeNAe46d62jkCQAAAA.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-7h5ThIQhAh8_qYaeZno93wHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/cavallo/OIP-NEi5Dl8i1kn3RVD3eqaPqAHaFa.jpeg,horse
../datasets/animals-dataset/raw-img/elefante/ea35b5082af4013ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,elephant
../datasets/animals-dataset/raw-img/cane/OIP-e111LxbNm9GPyl0G3A3OuwHaJ4.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-kqFf6xUGjy2BProol-noUQHaFS.jpeg,cow
../datasets/animals-dataset/raw-img/pecora/OIP-B0cFKRVj2xfGcCt1ajhGiwHaFp.jpeg,sheep
../datasets/animals-dataset/raw-img/cane/OIP-9uNSkrD8wxAZ3IxP9LuVIgHaHa.jpeg,dog
../datasets/animals-dataset/raw-img/scoiattolo/OIP-JIkgcW0-NMNoYdlT10lWkAHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/ragno/OIP-lzKHLDHa-W4xhDKARCOQpAHaF2.jpeg,spider
../datasets/animals-dataset/raw-img/mucca/OIP-ZtGJCW4Yi5r8tnjJQQayMgHaE8.jpeg,cow
../datasets/animals-dataset/raw-img/cavallo/OIP-AkkHy8akg8YM-F2ZuJyC_QHaGe.jpeg,horse
../datasets/animals-dataset/raw-img/scoiattolo/OIP-ih_MX32iP_9vXv6gTjLj-wHaFD.jpeg,squirrel
../datasets/animals-dataset/raw-img/mucca/OIP-Sm5r_H4dzBol174WeO1ecAAAAA.jpeg,cow
../datasets/animals-dataset/raw-img/scoiattolo/OIP-T59kkY--ICInejt9Xfe3jQHaJC.jpeg,squirrel
../datasets/animals-dataset/raw-img/cavallo/OIP-U0SRxeUYnBGSJhb_YzLGCQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/farfalla/OIP-6H66iY2CLvHiurCeq5TfhAHaGE.jpeg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-1lSeI5nrQDMRguYaY7hgdAHaGz.jpeg,horse
../datasets/animals-dataset/raw-img/scoiattolo/OIP-BLQsXJseejmfMSfZdZpTGQHaE8.jpeg,squirrel
../datasets/animals-dataset/raw-img/gatto/e833b20b2bf2083ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/gatto/640.jpeg,cat
../datasets/animals-dataset/raw-img/elefante/OIP-UnaW6FlEwy4RyVfk39yhjQHaE8.jpeg,elephant
../datasets/animals-dataset/raw-img/gallina/OIP-KqKjV7phY1fjDkmYzH_I9QHaGH.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-7nE58ZRQG7mWCYYOinOuRgAAAA.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-jWe6Ju98q0baCKyFnhVItAHaGE.jpeg,cow
../datasets/animals-dataset/raw-img/farfalla/OIP-xHknkDe-4LWBnPVffyA6MQHaFY.jpeg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-N413ME6mAl4K8kulNOIc1wHaFc.jpeg,horse
../datasets/animals-dataset/raw-img/ragno/OIP-fGI6kII_u6QFrohSaONEQQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-ezEUObJGS81SCBR-HJN-swHaE9.jpeg,sheep
../datasets/animals-dataset/raw-img/scoiattolo/OIP-8kjrBtw5qFvea3_eVPV46QHaEh.jpeg,squirrel
../datasets/animals-dataset/raw-img/pecora/OIP-3Wisxe8hYwidHMYIJ7HC7wHaF0.jpeg,sheep
../datasets/animals-dataset/raw-img/cavallo/OIP-4lB4b6mm-g77iXtaXg6tkwHaG4.jpeg,horse
../datasets/animals-dataset/raw-img/ragno/OIP-QEYXEYHeR2hsuyOXPfly5QHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/gallina/OIP-bhD_dTtw7m3OUqQxObu4wwHaE7.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-_NZCnIe3cQPQNNMmW31ZAwHaHa.jpeg,dog
../datasets/animals-dataset/raw-img/pecora/OIP-yxXWF5RT9MErykU37-HNJgHaFj.jpeg,sheep
../datasets/animals-dataset/raw-img/elefante/OIP-hCL0boOZ3E-vvEOtvJ8M2gHaEK.jpeg,elephant
../datasets/animals-dataset/raw-img/scoiattolo/OIP-4XR1FYhMQbVEdaUWEj5ucAHaE7.jpeg,squirrel
../datasets/animals-dataset/raw-img/ragno/OIP-yPcAcmqAt-WrHbIl-nb4uwHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/ea36b30f2df3023ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-N_PSOugSg3Me2hvsgNaoZQHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/gallina/OIP-78I-MaEPyU-Gtw73zMeLUwHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-f2PbYlsD8QeQue5aNiUzEQAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-s-C9ylBcSmR9mGeGO7EIyAHaFM.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/OIP-0SvmYvIvrQp38UQ99X8xQQHaFA.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-vXktdTsBiSDkTbL10erh6AHaIw.jpeg,spider
../datasets/animals-dataset/raw-img/cane/OIP-bro_1zKUoXOBPnjRFAgbjAHaE8.jpeg,dog
../datasets/animals-dataset/raw-img/ragno/OIP-qYSPZG5DaNgEcQTE7EQArQHaG4.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-r9jAa-xLclSQweYrEoHkIQHaFj.jpeg,sheep
../datasets/animals-dataset/raw-img/mucca/OIP-yiz21nly_eu3Fuuby9nA0gHaE8.jpeg,cow
../datasets/animals-dataset/raw-img/pecora/e836b30f21f0013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,sheep
../datasets/animals-dataset/raw-img/farfalla/OIP-8LV675FTPHUoVGmnD_PPdQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/elefante/OIP-LWUxOxJG8o_IAHpl03hN6QHaE8.jpeg,elephant
../datasets/animals-dataset/raw-img/cane/OIP-beWL6170F-IYc9WliKmnigAAAA.jpeg,dog
../datasets/animals-dataset/raw-img/gallina/796.jpeg,chicken
../datasets/animals-dataset/raw-img/gallina/927.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/111.jpeg,cat
../datasets/animals-dataset/raw-img/farfalla/OIP-9Kbv_l4uEDN12pdejl9ymwHaEK.jpeg,butterfly
../datasets/animals-dataset/raw-img/elefante/OIP-DxUuKBmfmcpoPExTgbxdOQHaFj.jpeg,elephant
../datasets/animals-dataset/raw-img/gatto/72.jpeg,cat
../datasets/animals-dataset/raw-img/cane/OIP-YFks69D7MhoN_GUmKW5iCQHaJC.jpeg,dog
../datasets/animals-dataset/raw-img/ragno/OIP-44kOx7gqNtShQ2lZ9sUK6AHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/scoiattolo/OIP-l7dSDnnFqabChGSEuemMiwHaFR.jpeg,squirrel
../datasets/animals-dataset/raw-img/elefante/OIP-bFypi3kkLspI6n-ExobSiQHaJD.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-s_UjT0SHIp4BLivwyapwpgHaEo.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-NwDqne1H_DuxIG5EYWnYkQHaFv.jpeg,spider
../datasets/animals-dataset/raw-img/gatto/968.jpeg,cat
../datasets/animals-dataset/raw-img/scoiattolo/OIP-zGQZIl0zO8kIxvK_A6zgTgHaE7.jpeg,squirrel
../datasets/animals-dataset/raw-img/cavallo/OIP-gWVNnwo-Eea7wKEsM7o7kgHaHn.jpeg,horse
../datasets/animals-dataset/raw-img/farfalla/eb34b50820f5033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-S7U2ozgA-cW0KAljHIhlzAHaHa.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-MwwyHSyE__zZIfW4YNmscAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/scoiattolo/OIP-fv2mP-Ba72CxrHW9a1X-fAHaEK.jpeg,squirrel
../datasets/animals-dataset/raw-img/pecora/OIP--L_f4z7c4uHZX00noZdIVwAAAA.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-eV__X3ree9jxXKm7wTzzwAHaFi.jpeg,chicken
../datasets/animals-dataset/raw-img/gallina/OIP-L1JXA7Psk5RULwiV8HlIqQHaG2.jpeg,chicken
../datasets/animals-dataset/raw-img/mucca/OIP-V4QoOepSJy-W5rpAofcIygHaFk.jpeg,cow
../datasets/animals-dataset/raw-img/mucca/OIP-OTDWcSmWgzpZ9M1pBh40nQHaFc.jpeg,cow
../datasets/animals-dataset/raw-img/ragno/OIP-GEHP0ojJFgQ5XJw_NAfsjwHaF7.jpeg,spider
../datasets/animals-dataset/raw-img/gatto/ea36b40b21f2093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,cat
../datasets/animals-dataset/raw-img/farfalla/OIP-mYqSfMylXNSZPRzLC9dtgQHaHc.jpeg,butterfly
../datasets/animals-dataset/raw-img/mucca/OIP-bAx01gvtLQ-J7c16S3bWfAHaF1.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-77YsotVJWAf0RgtVV8aCsQHaHg.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-JwVm9pg_FcaVPCHJDBD24gHaGB.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/OIP-MiQrBxOWoutSTnvfuxjC6gHaFk.jpeg,sheep
../datasets/animals-dataset/raw-img/elefante/OIP-R5l-kTRDtFGqvnH4h77VIAHaFi.jpeg,elephant
../datasets/animals-dataset/raw-img/farfalla/OIP-EHPqq-jfIw_xSUd0zusTkwHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-zlUzki_MaBGxXVkckgozRwHaFK.jpeg,butterfly
../datasets/animals-dataset/raw-img/mucca/OIP-fY0sQwbB2-arG7DU1cP-3wAAAA.jpeg,cow
../datasets/animals-dataset/raw-img/elefante/OIP-G26v77dLk7abwWqWebFkFAHaFc.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-yQrmMj0P6ZJsQ1WZ0j_WbQHaFF.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-iFZ7YI4ubGEMpxyCm-8pqgHaJ4.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/664.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/ea36b70c2ff3063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/ragno/OIP-b1GYk1lDldY4t4JBKiTq1gHaE6.jpeg,spider
../datasets/animals-dataset/raw-img/cane/OIP-P1gMOP6dltJPyxXpC1N1vwHaFI.jpeg,dog
../datasets/animals-dataset/raw-img/pecora/eb3cb00d20f3053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,sheep
../datasets/animals-dataset/raw-img/pecora/OIP-ZKTALDphJE_c1bQzbS5KuAHaFj.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-PpFvrctzib_Ts9oUuICCYQHaI3.jpeg,chicken
../datasets/animals-dataset/raw-img/pecora/OIP-Mug39bVPJVhgfHIHhodYEgAAAA.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-431qqphfHQZNiKI086mR5QHaG6.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/1166.jpeg,cat
../datasets/animals-dataset/raw-img/elefante/OIP-JZWIx-JVZALdqiKfwokypQHaE8.jpeg,elephant
../datasets/animals-dataset/raw-img/scoiattolo/OIP-AQ6b-v08H2f2d3r-lmJkawHaGR.jpeg,squirrel
../datasets/animals-dataset/raw-img/elefante/OIP-Grd_QaAyxKSsn7YpLm05aQHaJ3.jpeg,elephant
../datasets/animals-dataset/raw-img/mucca/OIP-k4QCQv0wLOixDRh4LXSPBwHaEK.jpeg,cow
../datasets/animals-dataset/raw-img/ragno/OIP-ofWT1Ycryb1AkRnsaBxtggAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/eb32b40c28f0023ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,elephant
../datasets/animals-dataset/raw-img/pecora/OIP-xDo6BZwNzrV4wDf3WgtFMgHaEX.jpeg,sheep
../datasets/animals-dataset/raw-img/scoiattolo/OIP-DlwICIPtlrWDrdz6v-QVCQHaFe.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-CEIFKRpeDYxyJy0EdZSyIgHaGL.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-vR9CjSrpLdt_MCsyVhKY4QAAAA.jpeg,squirrel
../datasets/animals-dataset/raw-img/pecora/OIP-4KZ911yoZxraA2SKnZlvoQAAAA.jpeg,sheep
../datasets/animals-dataset/raw-img/mucca/OIP-kf_uCnc1EqjI_xETKrBbFgAAAA.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-GTozrimbElTOWGIsPyN2ggHaFD.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-U9a_1CMQ-R_ux_XQIwgztQHaEu.jpeg,cow
../datasets/animals-dataset/raw-img/cavallo/OIP-mmlluXOB6wYSXU8Bdf4SCAHaFw.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/OIP-BqT9dnP1k3vfzGcmmaDHagHaHJ.jpeg,sheep
../datasets/animals-dataset/raw-img/cane/OIP-XO76OgwcUR7rxaCLIMw4zAHaGC.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-RZ9e06rDEkWpdUU9OjWnkQHaDP.jpeg,horse
../datasets/animals-dataset/raw-img/mucca/OIP-T81oVnrNGAGiO1JIIqSn8wHaFc.jpeg,cow
../datasets/animals-dataset/raw-img/ragno/ed35b20a2ff41c22d2524518b7444f92e37fe5d404b0144390f8c47ba7ebb0_640.jpg,spider
../datasets/animals-dataset/raw-img/cane/OIP-j_kSTRlCMhkkGPb5XiH51wHaFj.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-J5WeSbxIwYLyTnte4wszgwHaEF.jpeg,cow
../datasets/animals-dataset/raw-img/elefante/OIP-zcxByXad8au5aZndi6SyqgEsDI.jpeg,elephant
../datasets/animals-dataset/raw-img/elefante/OIP-20UjAMMfwS_u6OKhj03SAAHaIQ.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-Q-CCNK3jp7BZ-_XoMAsW2wHaFz.jpeg,spider
../datasets/animals-dataset/raw-img/gallina/OIP-7KBMGgiHAkaZSkroCJ3kDwAAAA.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP--FUiFITHhbo7tMNvDJIw3QAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-iS1GR2avrIxbtBryWDnW7wHaDe.jpeg,sheep
../datasets/animals-dataset/raw-img/mucca/OIP-418q7Fuf_9Xlm_pHchnCYQHaFw.jpeg,cow
../datasets/animals-dataset/raw-img/gallina/OIP-eeafOzfwVnB9sIEoq4zA3QHaEK.jpeg,chicken
../datasets/animals-dataset/raw-img/elefante/eb3cb5062cf4063ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,elephant
../datasets/animals-dataset/raw-img/farfalla/OIP-OrZXa1dDrNfAlHw4vgXL9wHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/scoiattolo/OIP-BDMGFPH_OgpCvCJB25MLKwHaE8.jpeg,squirrel
../datasets/animals-dataset/raw-img/cavallo/OIP-IHYJQyLMKHaHQOGLjof3JwHaGw.jpeg,horse
../datasets/animals-dataset/raw-img/gatto/ea36b00829f2013ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/scoiattolo/OIP-hzPdnFB-k8-1eTnYmQs-FgHaEK.jpeg,squirrel
../datasets/animals-dataset/raw-img/farfalla/OIP-MPG7JqzIzRysH5J_cKu0lgHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/scoiattolo/OIP-h7fjT1VBNrAivgGh6rQtVgHaEK.jpeg,squirrel
../datasets/animals-dataset/raw-img/cane/OIP--BUglHhzleeaUXxOXNbgRQHaEK.jpeg,dog
../datasets/animals-dataset/raw-img/scoiattolo/OIP-Kz7UCRj8YxJ139wSSkbMlgHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/mucca/OIP-BqZP4oqcnmxYA-FZe2o52QHaFh.jpeg,cow
../datasets/animals-dataset/raw-img/mucca/OIP-DhNWOkcWYB66MzY_PTZYQwAAAA.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-EOQMZ5IHnBjTt8yuCCVMugHaFR.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-ei621VcvrDTqZgS8ofAdeQHaEo.jpeg,horse
../datasets/animals-dataset/raw-img/scoiattolo/OIP-cq8E4DuQXYRMg4NLEpWnJgHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/cane/OIP-DJw1g3Jg6rzk_8iysMFOKgHaHa.jpeg,dog
../datasets/animals-dataset/raw-img/ragno/OIP-FulX54e5k6lKCty1YOaMLAHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/gatto/eb35b90c2cfd033ed1584d05fb1d4e9fe777ead218ac104497f5c979aee4b1bf_640.jpg,cat
../datasets/animals-dataset/raw-img/mucca/OIP-FvkEIYTox6JR5ZvHHW-pywHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/scoiattolo/OIP-LgwyOmfAZug1i4_4iMkhSAHaHa.jpeg,squirrel
../datasets/animals-dataset/raw-img/gatto/1079.jpeg,cat
../datasets/animals-dataset/raw-img/ragno/OIP-whx8RlktN3REZUzzfu-kbwHaHJ.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-RJEbzU-F6wpYAZA_uMpMXQHaGJ.jpeg,sheep
../datasets/animals-dataset/raw-img/scoiattolo/OIP-nVLaJ1lApJZICGj7Xrgi2gHaEK.jpeg,squirrel
../datasets/animals-dataset/raw-img/elefante/OIP-fcbGN745YMPPL6lenk40MQHaEK.jpeg,elephant
../datasets/animals-dataset/raw-img/cane/OIP-vTY2FCFeDIkzApitO3FnbAHaFu.jpeg,dog
../datasets/animals-dataset/raw-img/scoiattolo/OIP-sMWZFznxn4dnm_TiIsgXGAHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/pecora/OIP-Jq3Bl9itYVLAXnkbCSA_wwHaE8.jpeg,sheep
../datasets/animals-dataset/raw-img/pecora/OIP-es0VOexO6ye0ZPUNTiRpYQHaFj.jpeg,sheep
../datasets/animals-dataset/raw-img/pecora/OIP-E2hyrEw2zHcVaRfrt87L1wHaFj.jpeg,sheep
../datasets/animals-dataset/raw-img/elefante/OIP-ADJJeiBee8FJRpVqBoYOAAHaE8.jpeg,elephant
../datasets/animals-dataset/raw-img/gatto/1263.jpeg,cat
../datasets/animals-dataset/raw-img/scoiattolo/OIP-JAqwJwGP1RXumvZyzE5RgQHaFK.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-RaiZhWUEFD-6vVSLPREuQwHaH6.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-0duU8h_Dl8-kjgJF9WZJ-QHaE7.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-has5mIbL0nf7G18NWlV87wHaFf.jpeg,squirrel
../datasets/animals-dataset/raw-img/elefante/OIP-mxRGiwq6Pal2tVD2Q4YRSAHaFj.jpeg,elephant
../datasets/animals-dataset/raw-img/farfalla/e834b3082ef2073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/ragno/OIP-f1VOPafAANjSDvEDb22wcQHaE9.jpeg,spider
../datasets/animals-dataset/raw-img/cane/OIP-TEN6CHn4Xqrq02zAGuL0UwHaE5.jpeg,dog
../datasets/animals-dataset/raw-img/gatto/1049.jpeg,cat
../datasets/animals-dataset/raw-img/pecora/eb34b20829f0053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,sheep
../datasets/animals-dataset/raw-img/gatto/1173.jpeg,cat
../datasets/animals-dataset/raw-img/elefante/OIP-DfxagJE9-WA0YPo7TSlN3wHaGk.jpeg,elephant
../datasets/animals-dataset/raw-img/gallina/OIP-S3f4MlyhiSYl1S6qvFiq7wHaHn.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-MzShUDp5NTgjpk2YpBHO1wHaF7.jpeg,dog
../datasets/animals-dataset/raw-img/gatto/ea36b50b2ff6093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,cat
../datasets/animals-dataset/raw-img/cavallo/OIP-vrpkQrzqcIRQgiGz4kjfywHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/OIP-TGmi2CogzhzkqGm_cj8z_gHaEV.jpeg,sheep
../datasets/animals-dataset/raw-img/ragno/e830b60820f1063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-eJrfB-vuv07hR2-UTzD_FgHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/OIP-rO4QX0E8dhE2W1Cs0563QAHaF3.jpeg,elephant
../datasets/animals-dataset/raw-img/farfalla/e831b10b2ee90021d85a5854ee454296eb70e3c818b413449df6c87dafef_640.jpg,butterfly
../datasets/animals-dataset/raw-img/elefante/OIP-nYlqVxXSbV8g8JCHK47kdwHaLE.jpeg,elephant
../datasets/animals-dataset/raw-img/gatto/560.jpeg,cat
../datasets/animals-dataset/raw-img/cane/OIP-vU609gcM9TcePEfP0f8p2gHaD8.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-r2dqXi1OTUQt8Mtbib3CrgHaFo.jpeg,cow
../datasets/animals-dataset/raw-img/gatto/1589.jpeg,cat
../datasets/animals-dataset/raw-img/mucca/OIP-8M6b52nu4QiCvCqoGD_YHQHaE7.jpeg,cow
../datasets/animals-dataset/raw-img/farfalla/OIP-CzG69-nGQ5fGnCiKsULvpwHaFq.jpeg,butterfly
../datasets/animals-dataset/raw-img/scoiattolo/OIP-_1fZ4ZAaldRi0hgUW7DVuQHaFr.jpeg,squirrel
../datasets/animals-dataset/raw-img/cavallo/OIP-ZKrYHm7MUopxa0a7BaKvNAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/OIP-NAd6AucAxAJMYFUez-6kDgHaHa.jpeg,sheep
../datasets/animals-dataset/raw-img/mucca/OIP-YnOIr3IRTCLio6NLOlXgdQHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/gallina/OIP-U0pFVEmeprJweh5sjGBG6AHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/farfalla/OIP-f7gRKF2RHJvTijqG1sJyjQHaFg.jpeg,butterfly
