image_pathname,class
../datasets/animals-dataset/raw-img/cavallo/OIP-MMg9tX0oTA2ahhJHg1zKhAHaEc.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-D_RaDzGxjMuBtWTSTiINAQHaFd.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-RNVgmSvbwjatYdiKD4zv3QHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-s7D1anwWbKiTFxWaK-Kz_AHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP--5_9K_rWa3brAsTjGCbktAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-XT0tWDjKpxqOlDHhoTK-cQHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-MGfxtnsNdpq8Wcoz4VlOXwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-dAqwiSltr_B5ugNk9ETKhQHaFT.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Hk7dnVlee8naTDX6LPholAHaF4.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-7bZOjP5AF-aUIXK-JPLPCwHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Y7KyhD1odFEC5rJ8zPMJHgHaEI.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-5pXv46sUXNfQNoI1wTx-wwHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-11jTtu4_ICOX2FV0aWCungHaLn.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-aC4SF2fV2ueWRoq0y1Tq-QAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-iUXoQwgh_hC4n5pScjuTCgHaGS.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-oNCm5v4YI3pcIyGjJurmFAHaEz.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-_tDHrJeFfj62edelU89ztgHaF3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-ZKrYHm7MUopxa0a7BaKvNAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-NQnHNFvTbkH77P7f9H-0BQHaFL.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-0ee38XjYJ5lMmv-ZIhi4MAHaHa.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Xt1UiXcjJasQ8mgH_A7CwAHaFY.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-5pPz9BAgO0P5KnHQ5RwXzgAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-WTi5QemyvV0Tj8vQO3Bo2QHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-MKRtnHAnGBzhecnkpOb3QgHaFO.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-ufNHIx_cJtJOSz9eCXSg5gHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-UyBt99cG7gPsGTdw5FgBRQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-CXDFlYGHZZab7eR7OfvoogHaE-.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-3PTLLTe9L2SqV0tiLFkhHAAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-XPKLZT_zNEnOncl_ImJK4AHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Vf7DQAgpcswoy-xNiDQhywHaKw.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-GogV-ojINVQWDgPkECUNGgHaE6.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-i3G9zvIO8q0OFqvQZ586NgHaEj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-jYyfJL5-pGI20j_11QfeYQHaF1.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HKhc9AadOiIZAPKkzVWMtQHaGf.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Ca23ef0W6FQVPkgVkDLboQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-zFfKtZS1I-OIPb7-wCLcegHaEo.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-hMHD_sxappZQM3oVgA_mIQAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-2mLzca_EFCpApzSmMbH5gAHaFi.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-RaIILzWfVjE_aOyI20rXPwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-J-wlYoPbsMFtgQVe8WU1swHaF8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-3O6Ri2LRbEDvMCJQq1CGtQHaFh.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-apknQBqg1lgfH9-bgy494gHaGH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-8yXTxWjdofmD64MXmfKxWgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-tEXdTAmr5XkLWgGrZXCbcwHaHy.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-s-kt_LdZnbQDENEankiYGgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-FA2CT1rhxT-upXbJ_OHn5gHaLH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-iES5s6LtEvHhmdionMpm0wAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-EpgZcyYIizTaiv5RKiaC4gHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-NrWk-InZW6clIATnG4cZNgHaGe.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-ImqzQ7XONghviAnIFia_gwHaGV.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-l0NNO-OIxuctLAwqvhPE6gHaFi.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-c7gwLOa7SqBGnV829xtdYwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-PKk7JvJHY7u8snk2nuG2tQHaFW.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-LuCD8_TrFvXjujRJzZh6VwEsD8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-BkerBK_rMRB-NgJ26tcVIgHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-p2ycaB2o1EhUsopA2RYYFgHaEg.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-p8o7y_T3D00yPh28csp1rAHaFk.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-UAhiK7p_6WywUzIskz0TowHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-8aRoCbatU4dierBCZ5VjYAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-DOHjmPyPva3PzkhuNFggfQHaFk.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-H-EDrXFmTX5w5QM8ylJhCgHaLh.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-epMGp847khN-7kFeQ9nOLwHaEo.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-mCKYdLEVtjncH1mMgEPUoAAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-1V9qGxBzZG_PTBFVwHAb8AHaGe.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-f1_4DUH2k-sgqsQSf2nGZAHaGQ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-UcRuVw4LKiYQW1vuUI61KAHaGZ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Fwwzds8k2qsVmd0J_3GKDQHaE6.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-ChEKKlYK36KEVLQtgvuLUAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-5AkPdx7TFcm3vrXouFT_SgHaGF.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-bHMD2A1IqdWjCB5WHneAwgHaJV.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HR3OGtgvlpz-QxD_GCjiygHaEc.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KLVc7WfY2lyJPjJdyn_ItgHaFv.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-yTjhzk9bEA33_rJtS8VqAAHaGc.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-IrnbHsAumY4YrK5b4VGa8wAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Z2DiLPsLt3qinOnzy938rgHaFS.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KQRu5A0s5TtHfxuzVt7IhgHaGk.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-gJD9ytAf3vajjqHNafnTZAHaGY.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-jXOwsp9rK6jpGve4w0fo_AHaFY.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-IJPYaNtKFIxa5HJj6Tso3AHaFQ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-GKbb6r9_EusfJePsT1K0vgHaEo.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-kUunjIKLUHGydH1UcZ3LkQHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-p4MXCU6w0GEUT_8tVv9-6gHaFx.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-MwRIeVPADCL8bS1-eARpwwHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-WbOzihzMDwGOkziZ_NjUzwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-MyxQ1kpdxX2q7HGg3Dxv2wHaFP.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HQFit_80FoDqBrGAUY00qAHaEd.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-hghcAEf0o1rB-lPdUQwzhAHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-b9tOPIJO_ptUcAgug4qzIwHaD2.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-O4J1Ne58NEbX2ey9YK1y9QAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-lpCLUlu-xDFxjr-RRix-9AHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-rhEyxCE_AwbFQp7Hy1VDAQHaE3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-38eS_mzE4WH2dnPJ3AedPgHaFi.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-YJXyrAY22ntFWUVIPek8kwHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-JkHnWyJH-evdc88q-S8l3gHaJQ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-3-n6Dqk6x6VXz8sbkyRWJwHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-txwT4ICXaDGSB6GQcZKqmwHaFF.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-meXqwFPI_kE6ieGkkWlxvwHaIu.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-cRe5foT2kPFphZ4ig29PlAHaE3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-qH98osFfiHu13z1Z_fg2kgHaFV.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-nmBYsWMJDW3Hn7WEScJ1nwHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-DtXgOu7HTRL-5-enCyQE4AHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-FOkMGQX1t9mdYkJlgU8T1gHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-ur8UUysn4ez1SoBqiHSJ_AHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-31ti3qDy1_HKdhIAc11mJAHaD0.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Fjb02eLhE-Ip4le22gmcbgHaE3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-UoplqXzODkuKfQY3q6_5nAHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-E5kBbLOrxagymRe7-eMQPgHaF_.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-EXfZybjH83r1O6-5ZYt-MAHaHp.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Kcl4NCfOAbm3KgV1_mIeyQHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-smIZrMqdoXdWDjbaHIlAbgHaEo.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-yK1dFV2vg_tudKbJ1YaLqwHaF6.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-JlX1ZBszayKx6qTZKK3CXwHaEj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-7V_4rwTMcV0iXNdDmoB9LwHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-lwLeAkRMJovPjQQX-G4bBQHaFN.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-nZSmIm9j5X7f-ZUU6udF7AHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-sUVNdp6cDo2SpJLo5xc1gQAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KgZQxiaUZloRwXO6yvnChgHaKF.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-19XpVrikzimS3KOC2mzW7QHaFa.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-YJMT6MtflRzEddo3bzcVVQHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-fCgbNF2-Z9nHEvzqN6ylAwHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-hBanptOIW74-r5Cxb6Lg9wHaNK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Gsdc188Vxb1PiOChKa1MLwHaF3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-SoNEfzRK3DVdGMwjUnFUFgHaGD.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KDowoeZe2O5yWlbL5cmS5QHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-sivd0PCyOmsPDgzytVE4sQHaF6.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-TtGCqRnL4mlFRI125J2MCwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-l_-1m3TEMnaVXZw9Ys2UhgHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-j-TBtfLxSOpy5QhM02PhjgAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-26ZZp0nuV3_6cgiWaeH3lwHaK3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-2oV0kP5XbNBoFJWBBtqgbAHaFW.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-VKucteNHYXjf-2lJ4xWp2QHaGQ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-nCCtsGFrGHcgGT5JaxYW8QHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-J6YzZ7Gq2RTWTBkx5lBJlAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HJKYg-6BYRnmBn6C4v4pBAHaFk.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-NmRPhu0JRTFUwmhy40xmeQHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-kZDHDQ5HAb-J5kS-Av5ppQHaHU.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-nIUknbB9L_H0y28hPcXesAHaGe.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-wCO4IFXb01SoeeP1kstZOwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-6z2HdvkYip5npBL8EFh3lQHaFo.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-0bwtSS3fDZVvvGsvEkKq8gHaK1.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-6EMRqs8pzeT8xwPWjVjpAwHaFs.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-e0dp-sqGSj36vS1be8GONgHaEo.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-SU6Py9sJAQdC52AP1zhVlAHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-vcitGAPAl37RiBu6dILXNAHaFr.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-aHDQUoNxr5VoUH_vAo5LKQHaGi.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KOL6lSWC_eHCNnMmym97LgHaE9.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-0jYzXVBCAWowQfyLEiWzSAHaHv.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-lfqdI4IfnXgAz6Et6NcOcgHaFc.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-2YIpoZXla4ix4Eq8KUDVrwHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-B7WSGr63rA6WPOAsWiYKIwHaE9.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-a2mZuWtJbYw7IFs1s8BkBgHaHP.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-U7LyY8LFaz5iHGqX_xOCugHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HQ6LKUfG0ziBuilqj8UEAwHaFC.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-H9aBWtq2NhEnaXXGcERJggHaLH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-IC30zNopNor-WnbrDJsqwgHaGO.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-QMV75_Fthh-F7YqG59IvqgAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-m1r4jaKyJeQs7kqyUcgwYwHaFS.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-SRHmM6xDWzCrOM5k_Hc8cQHaKG.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-qJ4A9xVGzuEHUHuzHqAJxgAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-zNFQQ9y8-0M9G1h2GuHm4gHaJ4.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KjqORg1TkQ-WH1jPMqUraQHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HaiKewfYcRETX7350sOxlwHaHC.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HdFvXE5BxckSdbb2PLTXuwHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-zyTE-TTOww5cw3GQxP4mJgHaFR.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-_DCCbnTcGjdrxFidA3yxUQHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-2uL0ggcuYEP6fuuitNOSNAHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-n-__jtOwF5IcAeBy2UfVGQHaJY.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-xrAgXdlBeQB2_GKFVkQ_WgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-OW_cW5VFrrs29VMsAc9AVQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-HQ8MxWOJNXC-gou-T-VL6gHaGn.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-lQTcA7J-p3hkBQuqJJGGIwHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-F4FMS3wTPPBwT56nDSIHVQHaLH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-rywpnzoZJN4H_U4HYWiKgAHaHa.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-D159OM4Ljg6XcYn5w1H7QAHaEJ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-BbYJkHUzaTmxFJhfWl3_-wHaE1.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-4_FA8QbMibRrmsRlWYWrAgHaFd.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-0IZEoXvO7exrWV-35FHLwgHaDT.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-oD5H3K05suvGmvMibxNVwgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-v98GuKSlkKeTN8by4L3zFQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-N413ME6mAl4K8kulNOIc1wHaFc.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-NyxLh_xIj2CQpN83Jklg7AHaFy.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-IJ_Z0NEhVbomT9fJkMpWNAHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-hGkykNU1KKjuQBo8eEA_9gHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Q6V5PFVvuux1HB7biIWcEgHaHb.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-4qPU4AZycLZlpRyqN3qq4gHaFt.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-oap9gpcs2975WMby8jvLOwHaHb.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-_uxyLP5VsLindcLS7zo0JAEsDh.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-CC36jeEK4wqXo909kSQwzAHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-qXJj8IlHYvn7nVQIs3KOEgHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-k-k1mKX2wssLxErEpKCr_wHaGU.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-9YzV3dgoneQhO7WceIz7cQHaLH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Sh1owUxqY5KB0hboU5CwuQEsDh.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-DO0iSney0-N467TJ3TAMSgAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Wey6bCUofh3z6G4QjQSaZAHaE9.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-w_g9rXlkAvHz1JM3bytAxwHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-MmhkWFHFmRcxYqzbfxTZfQHaGX.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-90KZc5gQP8S5Rn6YN0gX5QHaF-.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-57zuzhRZ5rkHXq8CEb_UNAHaFa.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-qCyqoKxwDA_2FORXn4sETQHaJM.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-wS2RDFxCGzJbnYFSK5_pOAAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-lf-FtANwH6quGjwQ-CFT6QHaFE.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-Knve0JzUtZ1zfy-GL63fpQHaHQ.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-7i3ycsvIATCdQh1uI16VLgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-nlndTqJ3-yMotenPowRU9wHaF7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-XrrIBaLXR6YB1j0M0vp7kwHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-KbuTSATRJ6DysKynPXL4zQHaGD.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-mXdP1yne2ZXQaJ8SGtaLhAAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-s0bCn46ISAPlvk40zjw19wHaFH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-tiz55NK6z5p6ni1TOs1lTAHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-dlzbMVFWNtlMN2slx2hiDAHaE-.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-FL55M1R8TBW365WQhAaSngHaLH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-VDMFFWsp8yVnvzT-avhWCgHaLH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-GidsuH-TIf6WcJ4FsTfESAHaGe.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-XeoBGVIlWNd2t-Pl5GRFwwHaJB.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-2RoSlpUWnG8LLj5AsxY7QAHaE7.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-wEZ5Hm77hBdVd-qIFf7h8gHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-PHo0wQrnhhW5j0FbQk0jxwHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-DlvOxNav2Eqpb4DSpcF74AD5D5.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-gCDe1l3dQtnf7-zsMQXmogHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-EEaX63t6-AyqJY-KWf8sjgHaG5.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-e6C6Kb5WfYGYFu1btXIlgwHaFO.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-rbakPvpQGWrwgEj75hhAuwHaEK.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-XiKDO42Bh-pFVG1oekkXDgHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-lf7DN0gKBkUvNXplffttBgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-uSm8er_U6Y9VinmwvnHGeQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-TpvufDnIUIJDbJIR2VmNwAHaE8.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-7scMn9laG_BAA_kRhwkM-wHaE3.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-awL2EBTHfdMuP_2yb9_QdQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-oW3xOKPKFr1_OLT3vcyusQHaFs.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-NVhgGekbMjUL_d2peg2BaAHaKH.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-AJmS7nh9_gRwXU0kNdUq8wHaE6.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-yJYH4mr8eU1-mQbfIh8bkAHaIF.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-96Ncvo71-DrmnY82hn651wHaHa.jpeg,horse
